TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag,Year,Month,Day,DayName,CalculateRevenue,AgeGroup
6220,2021-12-25,16:47:23,32,46,Other,City_1,94.0,False,963,Toys_Product,Toys,3,25.67476759,77.02430277,Online Payment,False,0.0,False,In-Store,0.0,Sunny,Christmas Market,1,False,2021,12,25,Saturday,77.02430276999999,Mid-Age
6221,2020-11-23,21:57:14,473,27,Female,City_18,Online,True,688,Toys_Product,Toys,4,51.53412477,206.1364991,Debit Card,False,20.61364991,False,Standard,2.0,Snowy,Black Friday,1,True,2020,11,23,Monday,206.13649908,Adult
6222,2022-12-02,15:21:14,189,36,Male,City_19,Online,True,465,Clothing_Product,Clothing,4,65.77304366,263.0921746,Cash,True,26.30921746,True,Overnight,3.0,Snowy,Black Friday,5,True,2022,12,2,Friday,263.09217464,Mid-Age
6223,2019-12-30,10:43:03,459,33,Male,City_8,47.0,False,730,Food_Product,Food,4,13.82935897,55.31743586,Credit Card,True,0.0,False,In-Store,0.0,Rainy,No Events,3,True,2019,12,30,Monday,55.31743588,Adult
6224,2018-11-15,12:50:56,380,49,Other,City_13,81.0,False,807,Clothing_Product,Clothing,3,11.67166858,35.01500573,Online Payment,False,0.0,False,In-Store,0.0,Snowy,No Events,3,True,2018,11,15,Thursday,35.01500574,Mid-Age
6225,2021-12-15,0:56:00,163,22,Female,City_20,25.0,False,217,Toys_Product,Toys,3,77.35901022,232.0770307,Credit Card,False,23.20770307,True,In-Store,0.0,Sunny,Black Friday,3,True,2021,12,15,Wednesday,232.07703066,Youth
6226,2022-12-20,13:10:50,252,52,Female,City_10,Online,True,146,Decorations_Product,Decorations,3,49.33652133,148.009564,Cash,False,14.8009564,True,Standard,2.0,Sunny,Black Friday,3,True,2022,12,20,Tuesday,148.00956399,Senior
6227,2018-11-20,6:54:39,478,68,Male,City_4,82.0,False,947,Electronics_Product,Electronics,4,81.31235089,325.2494036,Online Payment,True,32.52494036,False,In-Store,0.0,Snowy,Black Friday,4,False,2018,11,20,Tuesday,325.24940356,Senior
6228,2022-12-07,17:14:46,160,41,Other,City_14,89.0,False,998,Decorations_Product,Decorations,2,79.76800037,159.5360007,Cash,False,15.95360007,True,In-Store,0.0,Snowy,Black Friday,3,True,2022,12,7,Wednesday,159.53600074,Mid-Age
6229,2018-12-18,3:23:56,442,30,Male,City_17,66.0,False,777,Electronics_Product,Electronics,5,50.85046352,254.2523176,Debit Card,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,4,True,2018,12,18,Tuesday,254.2523176,Adult
6230,2023-11-20,1:23:40,481,59,Male,City_8,17.0,False,578,Decorations_Product,Decorations,4,15.8998364,63.59934561,Cash,True,0.0,False,In-Store,0.0,Rainy,Christmas Market,5,False,2023,11,20,Monday,63.5993456,Senior
6231,2018-11-03,7:24:29,192,28,Other,City_10,47.0,False,41,Toys_Product,Toys,4,21.09508191,84.38032765,Cash,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,1,False,2018,11,3,Saturday,84.38032764,Adult
6232,2022-11-28,0:36:41,383,20,Male,City_20,33.0,False,215,Food_Product,Food,4,90.85170483,363.4068193,Cash,True,36.34068193,True,In-Store,0.0,Snowy,Black Friday,5,False,2022,11,28,Monday,363.40681932,Youth
6233,2020-11-05,11:06:52,325,57,Other,City_10,11.0,False,483,Electronics_Product,Electronics,5,11.40715746,57.03578729,Online Payment,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,3,False,2020,11,5,Thursday,57.0357873,Senior
6234,2019-11-05,11:02:23,378,70,Other,City_6,56.0,False,49,Food_Product,Food,1,71.58544742,71.58544742,Online Payment,False,7.158544742,False,In-Store,0.0,Sunny,Black Friday,1,True,2019,11,5,Tuesday,71.58544742,Senior
6235,2022-11-19,8:23:53,63,49,Female,City_7,Online,True,68,Food_Product,Food,2,48.41488814,96.82977627,Credit Card,True,0.0,True,Express,2.0,Sunny,No Events,4,True,2022,11,19,Saturday,96.82977628,Mid-Age
6236,2018-12-25,22:59:22,209,42,Other,City_19,56.0,False,352,Decorations_Product,Decorations,5,88.2128457,441.0642285,Online Payment,True,0.0,True,In-Store,0.0,Sunny,No Events,4,False,2018,12,25,Tuesday,441.0642285,Mid-Age
6237,2022-11-05,20:37:25,233,42,Other,City_2,35.0,False,941,Clothing_Product,Clothing,3,87.37246255,262.1173876,Debit Card,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,2,False,2022,11,5,Saturday,262.11738764999996,Mid-Age
6238,2021-12-27,2:56:56,43,51,Female,City_9,28.0,False,709,Decorations_Product,Decorations,2,83.36646184,166.7329237,Debit Card,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,1,False,2021,12,27,Monday,166.73292368,Senior
6239,2020-12-18,1:29:41,464,66,Other,City_19,29.0,False,384,Electronics_Product,Electronics,3,54.82357813,164.4707344,Cash,False,16.44707344,True,In-Store,0.0,Sunny,Black Friday,2,False,2020,12,18,Friday,164.47073439000002,Senior
6240,2021-11-03,6:21:56,416,42,Other,City_3,Online,True,465,Clothing_Product,Clothing,5,92.4700189,462.3500945,Credit Card,True,46.23500945,True,Overnight,3.0,Rainy,Black Friday,5,False,2021,11,3,Wednesday,462.3500945,Mid-Age
6241,2018-12-29,5:33:10,370,40,Other,City_4,91.0,False,408,Decorations_Product,Decorations,1,20.89262746,20.89262746,Debit Card,False,0.0,False,In-Store,0.0,Rainy,No Events,1,False,2018,12,29,Saturday,20.89262746,Mid-Age
6242,2018-12-30,20:16:22,149,69,Female,City_6,Online,True,859,Electronics_Product,Electronics,2,62.70864988,125.4172998,Online Payment,False,12.54172998,True,Standard,3.0,Rainy,Black Friday,2,True,2018,12,30,Sunday,125.41729976,Senior
6243,2019-11-22,11:55:55,349,44,Male,City_2,15.0,False,954,Toys_Product,Toys,4,32.65555061,130.6222024,Cash,False,0.0,False,In-Store,0.0,Snowy,Christmas Market,2,True,2019,11,22,Friday,130.62220244,Mid-Age
6244,2023-11-28,0:17:18,303,34,Other,City_19,Online,True,253,Food_Product,Food,3,72.86651035,218.5995311,Online Payment,False,21.85995311,False,Overnight,2.0,Sunny,Black Friday,5,True,2023,11,28,Tuesday,218.59953105,Adult
6245,2021-12-25,19:20:26,307,23,Male,City_9,Online,True,63,Electronics_Product,Electronics,5,38.53891345,192.6945673,Cash,True,0.0,True,Overnight,3.0,Sunny,No Events,2,False,2021,12,25,Saturday,192.69456725,Youth
6246,2020-11-08,8:49:12,495,60,Other,City_17,Online,True,461,Toys_Product,Toys,3,64.11511359,192.3453408,Cash,True,0.0,False,Express,4.0,Snowy,No Events,5,True,2020,11,8,Sunday,192.34534077,Senior
6247,2022-11-01,5:12:39,41,68,Female,City_19,Online,True,574,Decorations_Product,Decorations,4,30.634785,122.53914,Cash,True,0.0,True,Express,3.0,Rainy,No Events,4,True,2022,11,1,Tuesday,122.53914,Senior
6248,2018-12-08,11:51:10,264,42,Female,City_10,92.0,False,696,Clothing_Product,Clothing,4,91.3817055,365.526822,Debit Card,False,0.0,False,In-Store,0.0,Snowy,Christmas Market,1,True,2018,12,8,Saturday,365.526822,Mid-Age
6249,2022-12-24,19:45:11,132,39,Male,City_19,Online,True,413,Toys_Product,Toys,5,27.37908007,136.8954003,Credit Card,False,0.0,True,Express,5.0,Snowy,No Events,2,False,2022,12,24,Saturday,136.89540035,Mid-Age
6250,2022-12-02,1:46:23,291,19,Female,City_7,48.0,False,672,Electronics_Product,Electronics,4,71.95415217,287.8166087,Debit Card,False,0.0,True,In-Store,0.0,Snowy,No Events,5,True,2022,12,2,Friday,287.81660868,Youth
6251,2023-11-29,1:07:27,115,63,Female,City_10,Online,True,389,Toys_Product,Toys,3,27.86656037,83.59968111,Cash,False,8.359968111,False,Overnight,5.0,Snowy,Black Friday,3,True,2023,11,29,Wednesday,83.59968110999999,Senior
6252,2018-12-13,16:50:45,119,28,Male,City_18,50.0,False,266,Clothing_Product,Clothing,4,14.84031345,59.36125381,Credit Card,True,5.936125381,True,In-Store,0.0,Sunny,Black Friday,4,False,2018,12,13,Thursday,59.3612538,Adult
6253,2022-12-18,4:29:30,246,52,Other,City_15,Online,True,398,Decorations_Product,Decorations,4,41.53385325,166.135413,Debit Card,True,0.0,False,Overnight,4.0,Snowy,Christmas Market,5,False,2022,12,18,Sunday,166.135413,Senior
6254,2018-11-05,8:56:14,231,61,Female,City_3,89.0,False,923,Food_Product,Food,4,97.23265386,388.9306155,Cash,True,0.0,True,In-Store,0.0,Rainy,No Events,2,True,2018,11,5,Monday,388.93061544,Senior
6255,2023-12-29,23:30:29,363,38,Male,City_7,Online,True,762,Clothing_Product,Clothing,5,81.459471,407.297355,Debit Card,False,40.7297355,False,Standard,3.0,Snowy,Black Friday,1,False,2023,12,29,Friday,407.297355,Mid-Age
6256,2021-12-31,13:12:20,82,64,Other,City_19,Online,True,310,Toys_Product,Toys,1,66.28265168,66.28265168,Online Payment,False,0.0,True,Standard,4.0,Snowy,Christmas Market,4,False,2021,12,31,Friday,66.28265168,Senior
6257,2020-11-02,4:10:37,450,63,Male,City_14,Online,True,362,Decorations_Product,Decorations,1,80.73596969,80.73596969,Debit Card,True,0.0,False,Express,3.0,Sunny,No Events,1,True,2020,11,2,Monday,80.73596969,Senior
6258,2022-11-05,3:45:47,300,47,Female,City_7,Online,True,249,Electronics_Product,Electronics,3,83.32704571,249.9811371,Debit Card,True,24.99811371,False,Overnight,3.0,Snowy,Black Friday,3,False,2022,11,5,Saturday,249.98113712999998,Mid-Age
6259,2022-11-05,7:50:19,40,20,Other,City_2,Online,True,604,Clothing_Product,Clothing,4,91.66831697,366.6732679,Debit Card,False,36.66732679,False,Express,1.0,Rainy,Black Friday,1,True,2022,11,5,Saturday,366.67326788,Youth
6260,2020-11-18,4:06:04,280,21,Male,City_3,Online,True,556,Food_Product,Food,1,88.21401935,88.21401935,Debit Card,True,0.0,True,Express,2.0,Rainy,Christmas Market,1,True,2020,11,18,Wednesday,88.21401935,Youth
6261,2022-12-29,14:19:34,412,63,Other,City_16,Online,True,238,Decorations_Product,Decorations,2,45.03651536,90.07303071,Debit Card,True,9.007303071,False,Express,5.0,Sunny,Black Friday,4,True,2022,12,29,Thursday,90.07303072,Senior
6262,2023-12-08,13:45:14,54,68,Female,City_18,5.0,False,16,Toys_Product,Toys,4,74.37660024,297.506401,Credit Card,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,4,False,2023,12,8,Friday,297.50640096,Senior
6263,2020-11-09,5:32:05,235,53,Other,City_19,Online,True,431,Electronics_Product,Electronics,5,94.88857096,474.4428548,Credit Card,False,47.44428548,True,Standard,4.0,Rainy,Black Friday,1,False,2020,11,9,Monday,474.44285479999996,Senior
6264,2022-12-12,2:03:36,67,66,Male,City_4,Online,True,957,Electronics_Product,Electronics,3,51.08384309,153.2515293,Cash,False,15.32515293,True,Overnight,1.0,Snowy,Black Friday,4,False,2022,12,12,Monday,153.25152927,Senior
6265,2022-11-18,10:06:11,106,30,Female,City_12,98.0,False,286,Decorations_Product,Decorations,3,66.21352015,198.6405604,Online Payment,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,4,False,2022,11,18,Friday,198.64056044999998,Adult
6266,2020-12-29,19:09:29,440,45,Male,City_6,15.0,False,408,Toys_Product,Toys,4,87.70585511,350.8234204,Debit Card,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,4,True,2020,12,29,Tuesday,350.82342044,Mid-Age
6267,2021-12-11,21:33:15,149,23,Female,City_5,Online,True,85,Decorations_Product,Decorations,5,13.71877588,68.59387941,Credit Card,False,0.0,False,Standard,3.0,Sunny,No Events,3,True,2021,12,11,Saturday,68.5938794,Youth
6268,2019-11-07,18:58:07,329,43,Other,City_13,Online,True,235,Food_Product,Food,5,88.57517865,442.8758933,Debit Card,False,0.0,False,Express,5.0,Snowy,Christmas Market,1,True,2019,11,7,Thursday,442.87589325,Mid-Age
6269,2022-11-10,2:42:29,292,63,Other,City_15,Online,True,634,Decorations_Product,Decorations,4,89.02226036,356.0890414,Debit Card,True,0.0,False,Overnight,4.0,Snowy,Christmas Market,3,True,2022,11,10,Thursday,356.08904144,Senior
6270,2018-12-27,16:30:31,205,31,Female,City_9,Online,True,97,Clothing_Product,Clothing,5,12.42807313,62.14036563,Debit Card,False,0.0,False,Express,4.0,Snowy,Christmas Market,5,False,2018,12,27,Thursday,62.14036565,Adult
6271,2018-11-04,7:00:42,353,22,Male,City_16,Online,True,545,Electronics_Product,Electronics,4,85.94798768,343.7919507,Credit Card,False,0.0,True,Standard,5.0,Sunny,Christmas Market,2,False,2018,11,4,Sunday,343.79195072,Youth
6272,2019-11-01,19:42:40,135,38,Other,City_16,48.0,False,120,Electronics_Product,Electronics,3,82.72429947,248.1728984,Credit Card,True,24.81728984,False,In-Store,0.0,Snowy,Black Friday,5,False,2019,11,1,Friday,248.17289841000002,Mid-Age
6273,2022-12-16,5:24:31,239,37,Female,City_13,Online,True,366,Electronics_Product,Electronics,1,62.90657878,62.90657878,Credit Card,False,6.290657878,False,Standard,1.0,Rainy,Black Friday,5,False,2022,12,16,Friday,62.90657878,Mid-Age
6274,2021-12-08,22:11:33,87,45,Male,City_18,Online,True,386,Electronics_Product,Electronics,2,50.54698086,101.0939617,Debit Card,True,0.0,False,Overnight,2.0,Rainy,Christmas Market,3,False,2021,12,8,Wednesday,101.09396172,Mid-Age
6275,2020-12-18,7:11:51,296,31,Other,City_15,57.0,False,851,Clothing_Product,Clothing,5,75.30749022,376.5374511,Cash,True,37.65374511,False,In-Store,0.0,Snowy,Black Friday,4,True,2020,12,18,Friday,376.5374511,Adult
6276,2020-12-23,18:18:24,490,31,Female,City_17,83.0,False,593,Decorations_Product,Decorations,2,69.7430891,139.4861782,Debit Card,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,2,True,2020,12,23,Wednesday,139.4861782,Adult
6277,2020-12-18,11:13:58,195,45,Male,City_14,35.0,False,877,Toys_Product,Toys,5,33.64744098,168.2372049,Credit Card,True,16.82372049,True,In-Store,0.0,Sunny,Black Friday,4,False,2020,12,18,Friday,168.2372049,Mid-Age
6278,2022-11-14,11:06:09,372,49,Other,City_1,Online,True,523,Decorations_Product,Decorations,2,50.41314083,100.8262817,Online Payment,False,0.0,True,Standard,2.0,Snowy,Christmas Market,4,True,2022,11,14,Monday,100.82628166,Mid-Age
6279,2019-12-25,4:16:50,429,59,Other,City_12,76.0,False,664,Decorations_Product,Decorations,4,51.42810609,205.7124244,Cash,True,20.57124244,False,In-Store,0.0,Rainy,Black Friday,1,True,2019,12,25,Wednesday,205.71242436,Senior
6280,2018-12-01,18:59:19,430,58,Other,City_1,Online,True,705,Electronics_Product,Electronics,1,91.1595252,91.1595252,Online Payment,False,0.0,True,Express,2.0,Rainy,No Events,4,True,2018,12,1,Saturday,91.1595252,Senior
6281,2022-11-21,0:38:06,232,35,Male,City_13,Online,True,859,Clothing_Product,Clothing,1,84.35317588,84.35317588,Credit Card,True,8.435317588,False,Standard,2.0,Snowy,Black Friday,1,False,2022,11,21,Monday,84.35317588,Adult
6282,2022-11-06,2:10:10,41,32,Male,City_17,Online,True,850,Clothing_Product,Clothing,5,22.5033945,112.5169725,Cash,True,0.0,True,Overnight,5.0,Rainy,Christmas Market,2,True,2022,11,6,Sunday,112.5169725,Adult
6283,2018-12-15,3:50:13,468,65,Male,City_13,58.0,False,50,Electronics_Product,Electronics,2,59.15957272,118.3191454,Cash,False,11.83191454,True,In-Store,0.0,Rainy,Black Friday,4,True,2018,12,15,Saturday,118.31914544,Senior
6284,2018-11-19,5:16:31,459,59,Male,City_17,89.0,False,132,Clothing_Product,Clothing,3,86.64855727,259.9456718,Online Payment,True,0.0,True,In-Store,0.0,Snowy,No Events,4,True,2018,11,19,Monday,259.94567181,Senior
6285,2020-12-20,18:30:56,402,59,Female,City_5,64.0,False,848,Food_Product,Food,3,22.97276543,68.91829629,Credit Card,False,0.0,False,In-Store,0.0,Sunny,No Events,2,False,2020,12,20,Sunday,68.91829629,Senior
6286,2019-12-23,23:46:18,390,47,Female,City_3,85.0,False,231,Food_Product,Food,3,75.05837142,225.1751143,Credit Card,True,0.0,True,In-Store,0.0,Sunny,No Events,4,False,2019,12,23,Monday,225.17511426,Mid-Age
6287,2020-12-25,4:15:43,411,49,Female,City_6,Online,True,624,Clothing_Product,Clothing,2,86.18208907,172.3641781,Credit Card,True,17.23641781,False,Overnight,3.0,Snowy,Black Friday,1,False,2020,12,25,Friday,172.36417814,Mid-Age
6288,2018-12-02,12:11:00,282,42,Other,City_17,92.0,False,438,Decorations_Product,Decorations,1,14.704903,14.704903,Debit Card,True,0.0,False,In-Store,0.0,Sunny,No Events,3,False,2018,12,2,Sunday,14.704903,Mid-Age
6289,2020-12-08,10:41:59,470,21,Other,City_5,Online,True,503,Decorations_Product,Decorations,2,56.92894436,113.8578887,Debit Card,True,11.38578887,False,Standard,5.0,Sunny,Black Friday,2,True,2020,12,8,Tuesday,113.85788872,Youth
6290,2021-12-06,21:08:59,317,23,Other,City_7,Online,True,474,Electronics_Product,Electronics,2,85.27003882,170.5400776,Cash,True,0.0,False,Overnight,2.0,Rainy,No Events,2,False,2021,12,6,Monday,170.54007764,Youth
6291,2020-12-25,0:12:27,327,21,Other,City_6,Online,True,524,Clothing_Product,Clothing,2,44.09501534,88.19003068,Debit Card,True,8.819003068,False,Express,4.0,Sunny,Black Friday,5,False,2020,12,25,Friday,88.19003068,Youth
6292,2020-11-21,0:40:47,328,39,Male,City_7,Online,True,611,Electronics_Product,Electronics,4,79.79137628,319.1655051,Credit Card,True,31.91655051,True,Express,3.0,Sunny,Black Friday,2,False,2020,11,21,Saturday,319.16550512,Mid-Age
6293,2023-12-17,8:18:40,193,59,Other,City_3,Online,True,225,Food_Product,Food,4,26.87428472,107.4971389,Debit Card,True,10.74971389,True,Overnight,3.0,Sunny,Black Friday,3,True,2023,12,17,Sunday,107.49713888,Senior
6294,2020-11-02,0:26:09,151,70,Male,City_11,67.0,False,984,Toys_Product,Toys,1,35.89154825,35.89154825,Debit Card,True,0.0,False,In-Store,0.0,Snowy,Christmas Market,4,True,2020,11,2,Monday,35.89154825,Senior
6295,2019-12-29,12:50:31,240,62,Other,City_5,99.0,False,435,Decorations_Product,Decorations,1,45.13942158,45.13942158,Online Payment,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,2,False,2019,12,29,Sunday,45.13942158,Senior
6296,2019-11-15,6:28:10,234,64,Male,City_15,83.0,False,546,Decorations_Product,Decorations,1,28.07586389,28.07586389,Debit Card,False,0.0,False,In-Store,0.0,Snowy,No Events,3,True,2019,11,15,Friday,28.07586389,Senior
6297,2023-11-24,3:53:22,408,63,Male,City_18,Online,True,915,Clothing_Product,Clothing,5,77.38937224,386.9468612,Credit Card,True,38.69468612,True,Express,4.0,Rainy,Black Friday,5,False,2023,11,24,Friday,386.9468612,Senior
6298,2019-11-30,13:28:27,102,69,Female,City_14,Online,True,129,Electronics_Product,Electronics,2,32.39713298,64.79426596,Credit Card,False,6.479426596,False,Express,4.0,Snowy,Black Friday,5,False,2019,11,30,Saturday,64.79426596,Senior
6299,2022-12-26,4:54:19,407,26,Female,City_10,18.0,False,108,Toys_Product,Toys,1,78.45736154,78.45736154,Cash,False,7.845736154,False,In-Store,0.0,Snowy,Black Friday,5,True,2022,12,26,Monday,78.45736154,Adult
6300,2018-11-17,7:50:42,378,31,Female,City_19,Online,True,478,Electronics_Product,Electronics,3,79.5434176,238.6302528,Debit Card,False,0.0,True,Standard,2.0,Snowy,No Events,4,True,2018,11,17,Saturday,238.6302528,Adult
6301,2020-11-04,8:35:17,330,44,Other,City_16,29.0,False,10,Toys_Product,Toys,5,64.43962087,322.1981044,Debit Card,True,0.0,False,In-Store,0.0,Sunny,No Events,2,True,2020,11,4,Wednesday,322.19810435,Mid-Age
6302,2018-12-30,8:46:21,200,51,Other,City_4,35.0,False,719,Clothing_Product,Clothing,2,26.56784456,53.13568912,Online Payment,False,5.313568912,False,In-Store,0.0,Rainy,Black Friday,3,True,2018,12,30,Sunday,53.13568912,Senior
6303,2019-12-22,0:23:50,305,23,Female,City_12,84.0,False,656,Electronics_Product,Electronics,5,62.93812603,314.6906302,Online Payment,False,0.0,True,In-Store,0.0,Rainy,No Events,1,True,2019,12,22,Sunday,314.69063015,Youth
6304,2022-12-11,21:04:27,413,32,Other,City_20,52.0,False,957,Electronics_Product,Electronics,4,66.41793407,265.6717363,Cash,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,3,True,2022,12,11,Sunday,265.67173628,Adult
6305,2022-11-17,11:43:33,186,25,Male,City_13,36.0,False,689,Electronics_Product,Electronics,1,97.94606241,97.94606241,Cash,True,9.794606241,True,In-Store,0.0,Snowy,Black Friday,5,True,2022,11,17,Thursday,97.94606241,Youth
6306,2023-11-12,9:30:54,152,32,Female,City_15,Online,True,532,Clothing_Product,Clothing,3,97.63938394,292.9181518,Cash,False,0.0,True,Express,3.0,Rainy,No Events,5,True,2023,11,12,Sunday,292.91815182,Adult
6307,2020-11-07,20:34:13,238,64,Male,City_11,Online,True,684,Food_Product,Food,1,52.72175404,52.72175404,Cash,False,5.272175404,True,Express,2.0,Sunny,Black Friday,4,False,2020,11,7,Saturday,52.72175404,Senior
6308,2021-11-12,2:56:39,61,18,Male,City_2,Online,True,46,Decorations_Product,Decorations,4,17.60911468,70.43645872,Credit Card,False,0.0,True,Overnight,5.0,Sunny,No Events,3,True,2021,11,12,Friday,70.43645872,Teen
6309,2020-12-28,14:40:39,461,29,Male,City_1,54.0,False,793,Food_Product,Food,5,84.94201632,424.7100816,Cash,False,0.0,False,In-Store,0.0,Snowy,No Events,3,False,2020,12,28,Monday,424.71008159999997,Adult
6310,2020-11-16,1:06:13,424,43,Other,City_4,4.0,False,987,Toys_Product,Toys,5,49.10911148,245.5455574,Online Payment,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,2,True,2020,11,16,Monday,245.5455574,Mid-Age
6311,2018-11-26,15:23:13,206,64,Other,City_4,72.0,False,979,Clothing_Product,Clothing,1,11.31765813,11.31765813,Debit Card,False,1.131765813,True,In-Store,0.0,Rainy,Black Friday,4,False,2018,11,26,Monday,11.31765813,Senior
